x,y,count
9.99999902,456.140350877193,0
9.99999902,473.68421052631584,0
9.99999902,491.22807017543863,0
9.99999902,508.7719298245614,0
9.99999902,526.3157894736843,0
9.99999902,543.859649122807,0
9.99999902,561.4035087719299,0
9.99999902,578.9473684210527,0
9.99999902,596.4912280701755,0
9.99999902,614.0350877192983,0
9.99999902,631.578947368421,0
9.99999902,649.1228070175439,0
9.99999902,666.6666666666667,0
9.99999902,684.2105263157895,0
9.99999902,701.7543859649123,0
9.99999902,719.2982456140352,0
9.99999902,736.8421052631579,0
9.99999902,754.3859649122808,0
9.99999902,771.9298245614036,0
9.99999902,789.4736842105264,0
9.99999902,807.0175438596492,0
9.99999902,824.561403508772,0
9.99999902,842.1052631578948,0
9.99999902,859.6491228070176,0
9.99999902,877.1929824561404,0
9.99999902,894.7368421052632,0
9.99999902,912.280701754386,0
9.99999902,929.8245614035088,0
9.99999902,947.3684210526317,0
9.99999902,964.9122807017544,0
9.99999902,982.4561403508773,0
9.99999902,1000.0000000000001,0
14.99999903,8.771929824561404,0
14.99999903,26.315789473684212,0
14.99999903,43.85964912280702,0
14.99999903,61.40350877192983,0
14.99999903,78.94736842105263,0
14.99999903,96.49122807017545,0
14.99999903,114.03508771929825,0
14.99999903,131.57894736842107,0
14.99999903,149.12280701754386,0
14.99999903,166.66666666666669,0
14.99999903,184.21052631578948,0
14.99999903,201.7543859649123,0
14.99999903,219.2982456140351,0
14.99999903,236.84210526315792,0
14.99999903,254.3859649122807,0
14.99999903,271.9298245614035,0
14.99999903,289.47368421052636,0
14.99999903,307.01754385964915,0
14.99999903,324.56140350877195,0
14.99999903,342.10526315789474,0
14.99999903,359.6491228070176,0
14.99999903,377.1929824561404,0
14.99999903,394.7368421052632,0
14.99999903,412.280701754386,0
14.99999903,429.8245614035088,0
14.99999903,447.3684210526316,0
14.99999903,464.9122807017544,0
14.99999903,482.4561403508772,0
14.99999903,500.00000000000006,0
14.99999903,517.5438596491229,0
14.99999903,535.0877192982457,0
14.99999903,552.6315789473684,0
14.99999903,570.1754385964913,0
14.99999903,587.719298245614,0
14.99999903,605.2631578947369,0
14.99999903,622.8070175438597,0
14.99999903,640.3508771929825,0
14.99999903,657.8947368421053,0
14.99999903,675.4385964912282,0
14.99999903,692.9824561403509,0
14.99999903,710.5263157894738,0
14.99999903,728.0701754385965,0
14.99999903,745.6140350877193,0
14.99999903,763.1578947368422,0
14.99999903,780.7017543859649,0
14.99999903,798.2456140350878,0
14.99999903,815.7894736842106,0
14.99999903,833.3333333333334,0
14.99999903,850.8771929824562,0
14.99999903,868.421052631579,0
14.99999903,885.9649122807018,0
14.99999903,903.5087719298247,0
14.99999903,921.0526315789474,0
14.99999903,938.5964912280702,0
14.99999903,956.1403508771931,0
14.99999903,973.6842105263158,0
14.99999903,991.2280701754387,0
19.99999904,0.0,0
19.99999904,17.54385964912281,0
19.99999904,35.08771929824562,0
19.99999904,52.631578947368425,0
19.99999904,70.17543859649123,0
19.99999904,87.71929824561404,0
19.99999904,105.26315789473685,0
19.99999904,122.80701754385966,0
19.99999904,140.35087719298247,0
19.99999904,157.89473684210526,0
19.99999904,175.43859649122808,0
19.99999904,192.9824561403509,0
19.99999904,210.5263157894737,0
19.99999904,228.0701754385965,0
19.99999904,245.61403508771932,0
19.99999904,263.15789473684214,0
19.99999904,280.70175438596493,0
19.99999904,298.2456140350877,0
19.99999904,315.7894736842105,0
19.99999904,333.33333333333337,0
19.99999904,350.87719298245617,0
19.99999904,368.42105263157896,0
19.99999904,385.9649122807018,0
19.99999904,403.5087719298246,0
19.99999904,421.0526315789474,0
19.99999904,438.5964912280702,0
19.99999904,456.140350877193,0
19.99999904,473.68421052631584,0
19.99999904,491.22807017543863,0
19.99999904,508.7719298245614,0
19.99999904,526.3157894736843,0
19.99999904,543.859649122807,0
19.99999904,561.4035087719299,0
19.99999904,578.9473684210527,0
19.99999904,596.4912280701755,0
19.99999904,614.0350877192983,0
19.99999904,631.578947368421,0
19.99999904,649.1228070175439,0
19.99999904,666.6666666666667,0
19.99999904,684.2105263157895,0
19.99999904,701.7543859649123,0
19.99999904,719.2982456140352,0
19.99999904,736.8421052631579,0
19.99999904,754.3859649122808,0
19.99999904,771.9298245614036,0
19.99999904,789.4736842105264,0
19.99999904,807.0175438596492,0
19.99999904,824.561403508772,0
19.99999904,842.1052631578948,0
19.99999904,859.6491228070176,0
19.99999904,877.1929824561404,0
19.99999904,894.7368421052632,0
19.99999904,912.280701754386,0
19.99999904,929.8245614035088,0
19.99999904,947.3684210526317,0
19.99999904,964.9122807017544,0
19.99999904,982.4561403508773,0
19.99999904,1000.0000000000001,0
24.99999905,8.771929824561404,0
24.99999905,26.315789473684212,0
24.99999905,43.85964912280702,0
24.99999905,61.40350877192983,0
24.99999905,78.94736842105263,0
24.99999905,96.49122807017545,0
24.99999905,114.03508771929825,0
24.99999905,131.57894736842107,0
24.99999905,149.12280701754386,0
24.99999905,166.66666666666669,0
24.99999905,184.21052631578948,0
24.99999905,201.7543859649123,0
24.99999905,219.2982456140351,0
24.99999905,236.84210526315792,0
24.99999905,254.3859649122807,0
24.99999905,271.9298245614035,0
24.99999905,289.47368421052636,0
24.99999905,307.01754385964915,0
24.99999905,324.56140350877195,0
24.99999905,342.10526315789474,0
24.99999905,359.6491228070176,0
24.99999905,377.1929824561404,0
24.99999905,394.7368421052632,0
24.99999905,412.280701754386,0
24.99999905,429.8245614035088,0
24.99999905,447.3684210526316,0
24.99999905,464.9122807017544,0
24.99999905,482.4561403508772,0
24.99999905,500.00000000000006,0
24.99999905,517.5438596491229,0
24.99999905,535.0877192982457,0
24.99999905,552.6315789473684,0
24.99999905,570.1754385964913,0
24.99999905,587.719298245614,0
24.99999905,605.2631578947369,0
24.99999905,622.8070175438597,0
24.99999905,640.3508771929825,0
24.99999905,657.8947368421053,0
24.99999905,675.4385964912282,0
24.99999905,692.9824561403509,0
24.99999905,710.5263157894738,0
24.99999905,728.0701754385965,0
24.99999905,745.6140350877193,0
24.99999905,763.1578947368422,0
24.99999905,780.7017543859649,0
24.99999905,798.2456140350878,0
24.99999905,815.7894736842106,0
24.99999905,833.3333333333334,0
24.99999905,850.8771929824562,0
24.99999905,868.421052631579,0
24.99999905,885.9649122807018,0
24.99999905,903.5087719298247,0
24.99999905,921.0526315789474,0
24.99999905,938.5964912280702,0
24.99999905,956.1403508771931,0
24.99999905,973.6842105263158,0
24.99999905,991.2280701754387,0
29.999999059999997,0.0,0
29.999999059999997,17.54385964912281,0
29.999999059999997,35.08771929824562,0
29.999999059999997,52.631578947368425,0
29.999999059999997,70.17543859649123,0
29.999999059999997,87.71929824561404,0
29.999999059999997,105.26315789473685,0
29.999999059999997,122.80701754385966,0
29.999999059999997,140.35087719298247,0
29.999999059999997,157.89473684210526,0
29.999999059999997,175.43859649122808,0
29.999999059999997,192.9824561403509,0
29.999999059999997,210.5263157894737,0
29.999999059999997,228.0701754385965,0
29.999999059999997,245.61403508771932,0
29.999999059999997,263.15789473684214,0
29.999999059999997,280.70175438596493,0
29.999999059999997,298.2456140350877,0
29.999999059999997,315.7894736842105,0
29.999999059999997,333.33333333333337,0
29.999999059999997,350.87719298245617,0
29.999999059999997,368.42105263157896,0
29.999999059999997,385.9649122807018,0
29.999999059999997,403.5087719298246,0
29.999999059999997,421.0526315789474,0
29.999999059999997,438.5964912280702,0
29.999999059999997,456.140350877193,0
29.999999059999997,473.68421052631584,0
29.999999059999997,491.22807017543863,0
29.999999059999997,508.7719298245614,0
29.999999059999997,526.3157894736843,0
29.999999059999997,543.859649122807,0
29.999999059999997,561.4035087719299,0
29.999999059999997,578.9473684210527,0
29.999999059999997,596.4912280701755,0
29.999999059999997,614.0350877192983,0
29.999999059999997,631.578947368421,0
29.999999059999997,649.1228070175439,0
29.999999059999997,666.6666666666667,0
29.999999059999997,684.2105263157895,0
29.999999059999997,701.7543859649123,0
29.999999059999997,719.2982456140352,0
29.999999059999997,736.8421052631579,0
29.999999059999997,754.3859649122808,0
29.999999059999997,771.9298245614036,0
29.999999059999997,789.4736842105264,0
29.999999059999997,807.0175438596492,0
29.999999059999997,824.561403508772,0
29.999999059999997,842.1052631578948,0
29.999999059999997,859.6491228070176,0
29.999999059999997,877.1929824561404,0
29.999999059999997,894.7368421052632,0
29.999999059999997,912.280701754386,0
29.999999059999997,929.8245614035088,0
29.999999059999997,947.3684210526317,0
29.999999059999997,964.9122807017544,0
29.999999059999997,982.4561403508773,0
29.999999059999997,1000.0000000000001,0
34.99999907,8.771929824561404,0
34.99999907,26.315789473684212,0
34.99999907,43.85964912280702,0
34.99999907,61.40350877192983,0
34.99999907,78.94736842105263,0
34.99999907,96.49122807017545,0
34.99999907,114.03508771929825,0
34.99999907,131.57894736842107,0
34.99999907,149.12280701754386,0
34.99999907,166.66666666666669,0
34.99999907,184.21052631578948,0
34.99999907,201.7543859649123,0
34.99999907,219.2982456140351,0
34.99999907,236.84210526315792,0
34.99999907,254.3859649122807,0
34.99999907,271.9298245614035,0
34.99999907,289.47368421052636,0
34.99999907,307.01754385964915,0
34.99999907,324.56140350877195,0
34.99999907,342.10526315789474,0
34.99999907,359.6491228070176,0
34.99999907,377.1929824561404,0
34.99999907,394.7368421052632,0
34.99999907,412.280701754386,0
34.99999907,429.8245614035088,0
34.99999907,447.3684210526316,0
34.99999907,464.9122807017544,0
34.99999907,482.4561403508772,0
34.99999907,500.00000000000006,0
34.99999907,517.5438596491229,0
34.99999907,535.0877192982457,0
34.99999907,552.6315789473684,0
34.99999907,570.1754385964913,0
34.99999907,587.719298245614,0
34.99999907,605.2631578947369,0
34.99999907,622.8070175438597,0
34.99999907,640.3508771929825,0
34.99999907,657.8947368421053,0
34.99999907,675.4385964912282,0
34.99999907,692.9824561403509,0
34.99999907,710.5263157894738,0
34.99999907,728.0701754385965,0
34.99999907,745.6140350877193,0
34.99999907,763.1578947368422,0
34.99999907,780.7017543859649,0
34.99999907,798.2456140350878,0
34.99999907,815.7894736842106,0
34.99999907,833.3333333333334,0
34.99999907,850.8771929824562,0
34.99999907,868.421052631579,0
34.99999907,885.9649122807018,0
34.99999907,903.5087719298247,0
34.99999907,921.0526315789474,0
34.99999907,938.5964912280702,0
34.99999907,956.1403508771931,0
34.99999907,973.6842105263158,0
34.99999907,991.2280701754387,0
39.99999908,0.0,0
39.99999908,17.54385964912281,0
39.99999908,35.08771929824562,0
39.99999908,52.631578947368425,0
39.99999908,70.17543859649123,0
39.99999908,87.71929824561404,0
39.99999908,105.26315789473685,0
39.99999908,122.80701754385966,0
39.99999908,140.35087719298247,0
39.99999908,157.89473684210526,0
39.99999908,175.43859649122808,0
39.99999908,192.9824561403509,0
39.99999908,210.5263157894737,0
39.99999908,228.0701754385965,0
39.99999908,245.61403508771932,0
39.99999908,263.15789473684214,0
39.99999908,280.70175438596493,0
39.99999908,298.2456140350877,0
39.99999908,315.7894736842105,0
39.99999908,333.33333333333337,0
39.99999908,350.87719298245617,0
39.99999908,368.42105263157896,0
39.99999908,385.9649122807018,0
39.99999908,403.5087719298246,0
39.99999908,421.0526315789474,0
39.99999908,438.5964912280702,0
39.99999908,456.140350877193,0
39.99999908,473.68421052631584,0
39.99999908,491.22807017543863,0
39.99999908,508.7719298245614,0
39.99999908,526.3157894736843,0
39.99999908,543.859649122807,0
39.99999908,561.4035087719299,0
39.99999908,578.9473684210527,0
39.99999908,596.4912280701755,0
39.99999908,614.0350877192983,0
39.99999908,631.578947368421,0
39.99999908,649.1228070175439,0
39.99999908,666.6666666666667,0
39.99999908,684.2105263157895,0
39.99999908,701.7543859649123,0
39.99999908,719.2982456140352,0
39.99999908,736.8421052631579,0
39.99999908,754.3859649122808,0
39.99999908,771.9298245614036,0
39.99999908,789.4736842105264,0
39.99999908,807.0175438596492,0
39.99999908,824.561403508772,0
39.99999908,842.1052631578948,0
39.99999908,859.6491228070176,0
39.99999908,877.1929824561404,0
39.99999908,894.7368421052632,0
39.99999908,912.280701754386,0
39.99999908,929.8245614035088,0
39.99999908,947.3684210526317,0
39.99999908,964.9122807017544,0
39.99999908,982.4561403508773,0
39.99999908,1000.0000000000001,0
44.99999909,8.771929824561404,0
44.99999909,26.315789473684212,0
44.99999909,43.85964912280702,0
44.99999909,61.40350877192983,0
44.99999909,78.94736842105263,0
44.99999909,96.49122807017545,0
44.99999909,114.03508771929825,0
44.99999909,131.57894736842107,0
44.99999909,149.12280701754386,0
44.99999909,166.66666666666669,0
44.99999909,184.21052631578948,0
44.99999909,201.7543859649123,0
44.99999909,219.2982456140351,0
44.99999909,236.84210526315792,0
44.99999909,254.3859649122807,0
44.99999909,271.9298245614035,0
44.99999909,289.47368421052636,0
44.99999909,307.01754385964915,0
44.99999909,324.56140350877195,0
44.99999909,342.10526315789474,0
44.99999909,359.6491228070176,0
44.99999909,377.1929824561404,0
44.99999909,394.7368421052632,0
44.99999909,412.280701754386,0
44.99999909,429.8245614035088,0
44.99999909,447.3684210526316,0
44.99999909,464.9122807017544,0
44.99999909,482.4561403508772,0
44.99999909,500.00000000000006,0
44.99999909,517.5438596491229,0
44.99999909,535.0877192982457,0
44.99999909,552.6315789473684,0
44.99999909,570.1754385964913,0
44.99999909,587.719298245614,0
44.99999909,605.2631578947369,0
44.99999909,622.8070175438597,0
44.99999909,640.3508771929825,0
44.99999909,657.8947368421053,0
44.99999909,675.4385964912282,0
44.99999909,692.9824561403509,0
44.99999909,710.5263157894738,0
44.99999909,728.0701754385965,0
44.99999909,745.6140350877193,0
44.99999909,763.1578947368422,0
44.99999909,780.7017543859649,0
44.99999909,798.2456140350878,0
44.99999909,815.7894736842106,0
44.99999909,833.3333333333334,0
44.99999909,850.8771929824562,0
44.99999909,868.421052631579,0
44.99999909,885.9649122807018,0
44.99999909,903.5087719298247,0
44.99999909,921.0526315789474,0
44.99999909,938.5964912280702,0
44.99999909,956.1403508771931,0
44.99999909,973.6842105263158,0
44.99999909,991.2280701754387,0
49.999999100000004,0.0,0
49.999999100000004,17.54385964912281,0
49.999999100000004,35.08771929824562,0
49.999999100000004,52.631578947368425,0
49.999999100000004,70.17543859649123,0
49.999999100000004,87.71929824561404,0
49.999999100000004,105.26315789473685,0
49.999999100000004,122.80701754385966,0
49.999999100000004,140.35087719298247,0
49.999999100000004,157.89473684210526,0
49.999999100000004,175.43859649122808,0
49.999999100000004,192.9824561403509,0
49.999999100000004,210.5263157894737,0
49.999999100000004,228.0701754385965,0
49.999999100000004,245.61403508771932,0
49.999999100000004,263.15789473684214,0
49.999999100000004,280.70175438596493,0
49.999999100000004,298.2456140350877,0
49.999999100000004,315.7894736842105,0
49.999999100000004,333.33333333333337,0
49.999999100000004,350.87719298245617,0
49.999999100000004,368.42105263157896,0
49.999999100000004,385.9649122807018,0
49.999999100000004,403.5087719298246,0
49.999999100000004,421.0526315789474,0
49.999999100000004,438.5964912280702,0
49.999999100000004,456.140350877193,0
49.999999100000004,473.68421052631584,0
49.999999100000004,491.22807017543863,0
49.999999100000004,508.7719298245614,0
49.999999100000004,526.3157894736843,0
49.999999100000004,543.859649122807,0
49.999999100000004,561.4035087719299,0
49.999999100000004,578.9473684210527,0
49.999999100000004,596.4912280701755,0
49.999999100000004,614.0350877192983,0
49.999999100000004,631.578947368421,0
49.999999100000004,649.1228070175439,0
49.999999100000004,666.6666666666667,0
49.999999100000004,684.2105263157895,0
49.999999100000004,701.7543859649123,0
49.999999100000004,719.2982456140352,0
49.999999100000004,736.8421052631579,0
49.999999100000004,754.3859649122808,0
49.999999100000004,771.9298245614036,0
49.999999100000004,789.4736842105264,0
49.999999100000004,807.0175438596492,0
49.999999100000004,824.561403508772,0
49.999999100000004,842.1052631578948,0
49.999999100000004,859.6491228070176,0
49.999999100000004,877.1929824561404,0
49.999999100000004,894.7368421052632,0
49.999999100000004,912.280701754386,0
49.999999100000004,929.8245614035088,0
49.999999100000004,947.3684210526317,0
49.999999100000004,964.9122807017544,0
49.999999100000004,982.4561403508773,0
49.999999100000004,1000.0000000000001,0
54.999999110000005,8.771929824561404,0
54.999999110000005,26.315789473684212,0
54.999999110000005,43.85964912280702,0
54.999999110000005,61.40350877192983,0
54.999999110000005,78.94736842105263,0
54.999999110000005,96.49122807017545,0
54.999999110000005,114.03508771929825,0
54.999999110000005,131.57894736842107,0
54.999999110000005,149.12280701754386,0
54.999999110000005,166.66666666666669,0
54.999999110000005,184.21052631578948,0
54.999999110000005,201.7543859649123,0
54.999999110000005,219.2982456140351,0
54.999999110000005,236.84210526315792,0
54.999999110000005,254.3859649122807,0
54.999999110000005,271.9298245614035,0
54.999999110000005,289.47368421052636,0
54.999999110000005,307.01754385964915,0
54.999999110000005,324.56140350877195,0
54.999999110000005,342.10526315789474,0
54.999999110000005,359.6491228070176,0
54.999999110000005,377.1929824561404,0
54.999999110000005,394.7368421052632,0
54.999999110000005,412.280701754386,0
54.999999110000005,429.8245614035088,0
54.999999110000005,447.3684210526316,0
54.999999110000005,464.9122807017544,0
54.999999110000005,482.4561403508772,0
54.999999110000005,500.00000000000006,0
54.999999110000005,517.5438596491229,0
54.999999110000005,535.0877192982457,0
54.999999110000005,552.6315789473684,0
54.999999110000005,570.1754385964913,0
54.999999110000005,587.719298245614,0
54.999999110000005,605.2631578947369,0
54.999999110000005,622.8070175438597,0
54.999999110000005,640.3508771929825,0
54.999999110000005,657.8947368421053,0
54.999999110000005,675.4385964912282,0
54.999999110000005,692.9824561403509,0
54.999999110000005,710.5263157894738,0
54.999999110000005,728.0701754385965,0
54.999999110000005,745.6140350877193,0
54.999999110000005,763.1578947368422,0
54.999999110000005,780.7017543859649,0
54.999999110000005,798.2456140350878,0
54.999999110000005,815.7894736842106,0
54.999999110000005,833.3333333333334,0
54.999999110000005,850.8771929824562,0
54.999999110000005,868.421052631579,0
54.999999110000005,885.9649122807018,0
54.999999110000005,903.5087719298247,0
54.999999110000005,921.0526315789474,0
54.999999110000005,938.5964912280702,0
54.999999110000005,956.1403508771931,0
54.999999110000005,973.6842105263158,0
54.999999110000005,991.2280701754387,0
59.99999912,0.0,0
59.99999912,17.54385964912281,0
59.99999912,35.08771929824562,0
59.99999912,52.631578947368425,0
59.99999912,70.17543859649123,0
59.99999912,87.71929824561404,0
59.99999912,105.26315789473685,0
59.99999912,122.80701754385966,0
59.99999912,140.35087719298247,0
59.99999912,157.89473684210526,0
59.99999912,175.43859649122808,0
59.99999912,192.9824561403509,0
59.99999912,210.5263157894737,0
59.99999912,228.0701754385965,0
59.99999912,245.61403508771932,0
59.99999912,263.15789473684214,0
59.99999912,280.70175438596493,0
59.99999912,298.2456140350877,0
59.99999912,315.7894736842105,0
59.99999912,333.33333333333337,0
59.99999912,350.87719298245617,2
59.99999912,368.42105263157896,2
59.99999912,385.9649122807018,1
59.99999912,403.5087719298246,0
59.99999912,421.0526315789474,0
59.99999912,438.5964912280702,0
59.99999912,456.140350877193,0
59.99999912,473.68421052631584,0
59.99999912,491.22807017543863,0
59.99999912,508.7719298245614,0
59.99999912,526.3157894736843,0
59.99999912,543.859649122807,0
59.99999912,561.4035087719299,0
59.99999912,578.9473684210527,0
59.99999912,596.4912280701755,0
59.99999912,614.0350877192983,0
59.99999912,631.578947368421,0
59.99999912,649.1228070175439,0
59.99999912,666.6666666666667,0
59.99999912,684.2105263157895,0
59.99999912,701.7543859649123,0
59.99999912,719.2982456140352,0
59.99999912,736.8421052631579,0
59.99999912,754.3859649122808,0
59.99999912,771.9298245614036,0
59.99999912,789.4736842105264,0
59.99999912,807.0175438596492,0
59.99999912,824.561403508772,0
59.99999912,842.1052631578948,0
59.99999912,859.6491228070176,0
59.99999912,877.1929824561404,0
59.99999912,894.7368421052632,0
59.99999912,912.280701754386,0
59.99999912,929.8245614035088,0
59.99999912,947.3684210526317,0
59.99999912,964.9122807017544,0
59.99999912,982.4561403508773,0
59.99999912,1000.0000000000001,0
64.99999913,8.771929824561404,0
64.99999913,26.315789473684212,0
64.99999913,43.85964912280702,0
64.99999913,61.40350877192983,0
64.99999913,78.94736842105263,0
64.99999913,96.49122807017545,0
64.99999913,114.03508771929825,0
64.99999913,131.57894736842107,0
64.99999913,149.12280701754386,0
64.99999913,166.66666666666669,0
64.99999913,184.21052631578948,0
64.99999913,201.7543859649123,0
64.99999913,219.2982456140351,0
64.99999913,236.84210526315792,0
64.99999913,254.3859649122807,0
64.99999913,271.9298245614035,0
64.99999913,289.47368421052636,0
64.99999913,307.01754385964915,0
64.99999913,324.56140350877195,1
64.99999913,342.10526315789474,2
64.99999913,359.6491228070176,2
64.99999913,377.1929824561404,2
64.99999913,394.7368421052632,2
64.99999913,412.280701754386,1
64.99999913,429.8245614035088,0
64.99999913,447.3684210526316,0
64.99999913,464.9122807017544,0
64.99999913,482.4561403508772,0
64.99999913,500.00000000000006,1
64.99999913,517.5438596491229,1
64.99999913,535.0877192982457,1
64.99999913,552.6315789473684,1
64.99999913,570.1754385964913,0
64.99999913,587.719298245614,0
64.99999913,605.2631578947369,0
64.99999913,622.8070175438597,0
64.99999913,640.3508771929825,0
64.99999913,657.8947368421053,0
64.99999913,675.4385964912282,0
64.99999913,692.9824561403509,0
64.99999913,710.5263157894738,0
64.99999913,728.0701754385965,0
64.99999913,745.6140350877193,0
64.99999913,763.1578947368422,0
64.99999913,780.7017543859649,0
64.99999913,798.2456140350878,0
64.99999913,815.7894736842106,0
64.99999913,833.3333333333334,0
64.99999913,850.8771929824562,0
64.99999913,868.421052631579,0
64.99999913,885.9649122807018,0
64.99999913,903.5087719298247,0
64.99999913,921.0526315789474,0
64.99999913,938.5964912280702,0
64.99999913,956.1403508771931,0
64.99999913,973.6842105263158,0
64.99999913,991.2280701754387,0
69.99999914,0.0,0
69.99999914,17.54385964912281,0
69.99999914,35.08771929824562,0
69.99999914,52.631578947368425,0
69.99999914,70.17543859649123,0
69.99999914,87.71929824561404,0
69.99999914,105.26315789473685,0
69.99999914,122.80701754385966,0
69.99999914,140.35087719298247,0
69.99999914,157.89473684210526,0
69.99999914,175.43859649122808,0
69.99999914,192.9824561403509,0
69.99999914,210.5263157894737,0
69.99999914,228.0701754385965,0
69.99999914,245.61403508771932,0
69.99999914,263.15789473684214,0
69.99999914,280.70175438596493,0
69.99999914,298.2456140350877,0
69.99999914,315.7894736842105,1
69.99999914,333.33333333333337,2
69.99999914,350.87719298245617,1
69.99999914,368.42105263157896,0
69.99999914,385.9649122807018,1
69.99999914,403.5087719298246,2
69.99999914,421.0526315789474,1
69.99999914,438.5964912280702,0
69.99999914,456.140350877193,0
